tld,url,2008,2016,2020,depth,fromedgi
cdc.gov,http://www.cdc.gov:80/about/organization/orgChart.htm,20080224172735,20160116230233,20200114121651,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/a.html,20080107011029,20160114231610,20200103160423,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/b.html,20080102150329,20160110182504,20200102051831,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/c.html,20080110105734,20160103140457,20200101042334,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/d.html,20080105165316,20160115204420,20200102051830,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/e.html,20080224122955,20160115181533,20200102051831,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/f.html,20080224153317,20160101002038,20200103160423,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/g.html,20080224172800,20160113191556,20200103160423,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/h.html,20080224014521,20160115232243,20200103160422,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/0.html,20080102041304,20160121072034,20200102051831,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/i.html,20080225040250,20160105080209,20200108051819,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/j.html,20080102053142,20160106204122,20200101042251,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/k.html,20080224193159,20160121082335,20200102051832,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/l.html,20080224153327,20160116230303,20200103160423,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/m.html,20080103082706,20160116153950,20200102051830,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/n.html,20080224110014,20160110182509,20200108051810,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/o.html,20080102145638,20160115204425,20200111041409,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/p.html,20080224174607,20160105004625,20200103160423,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/q.html,20080224172455,20160130013253,20200103160527,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/r.html,20080224181650,20160118085523,20200103160423,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/s.html,20080224053432,20160121094742,20200102051919,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/t.html,20080110105739,20160105073909,20200102051833,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/u.html,20080224175135,20160119223131,20200102051830,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/v.html,20080224174612,20160121082340,20200103160524,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/w.html,20080110132641,20160120041719,20200103045634,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/x.html,20080211085056,20160121095839,20200102051832,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/y.html,20080211085101,20160110134850,20200102051832,high,TRUE
cdc.gov,http://www.cdc.gov:80/az/z.html,20080107011034,20160104234204,20200102051830,high,TRUE
cdc.gov,http://www.cdc.gov:80/Features/changingclimate/,20080411093547,20160305175433,20200105060715,high,TRUE
cdc.gov,http://www.cdc.gov:80/Features/DataStatistics.html,20080204044757,20160110134628,20200101042207,high,TRUE
cdc.gov,http://www.cdc.gov:80/Features/EnvironmentalHealth.html,20080210184259,20160121131837,20200101042201,high,TRUE
cdc.gov,http://www.cdc.gov:80/flu/about/qa/season.htm,20080110110132,20160208203540,20200509154622,deep,FALSE
cdc.gov,http://www.cdc.gov:80/flu/professionals/acip/index.htm,20080224175904,20160115051507,20200329072748,deep,FALSE
cdc.gov,http://www.cdc.gov:80/flu/professionals/antivirals/index.htm,20080224185552,20160104011608,20200317160847,deep,FALSE
cdc.gov,http://www.cdc.gov:80/flu/professionals/diagnosis/index.htm,20080225050037,20160110165002,20200329072556,deep,FALSE
cdc.gov,http://www.cdc.gov:80/flu/professionals/infectioncontrol/index.htm,20080225050042,20160103141816,20200318214255,deep,FALSE
cdc.gov,http://www.cdc.gov:80/flu/professionals/training/index.htm,20080107011315,20160116214034,20200329072324,deep,FALSE
cdc.gov,http://www.cdc.gov:80/flu/professionals/vaccination/index.htm,20080103155806,20160225014240,20200329071838,deep,FALSE
cdc.gov,http://www.cdc.gov:80/flu/protect/antiviral/index.htm,20080224140957,20160120173031,20200807131555,deep,FALSE
cdc.gov,http://www.cdc.gov:80/mmwr/preview/mmwrhtml/mm5623a2.htm,20080219225428,20160306205426,20201018152214,deep,FALSE
cdc.gov,http://www.cdc.gov:80/narms,20080213113629,20160110134735,20200101131532,high,TRUE
cdc.gov,http://www.cdc.gov:80/niosh/hhe/default.html,20080224020655,20160303172038,20200107071524,high,TRUE
cdc.gov,http://www.cdc.gov:80/niosh/hhe/HHEprogram.html,20080225025515,20160121133121,20200105061945,high,TRUE
cdc.gov,http://www.cdc.gov:80/niosh/hhe/Request.html,20080205020725,20160304001754,20200102043526,high,TRUE
cdc.gov,http://www.cdc.gov:80/niosh/ocas,20080102060738,20160122224732,20200112102040,high,TRUE
cdc.gov,http://www.cdc.gov:80/niosh/ocas/ocasabt.html,20080213020721,20160107125220,20200207052334,high,TRUE
cdc.gov,http://www.cdc.gov:80/niosh/programs/,20080225063620,20160116221932,20200116132041,high,TRUE
cdc.gov,http://www.cdc.gov:80/niosh/pubs/hc_date_desc_nopubnumbers.html,20080306073043,20160202032942,20200119150350,high,TRUE
cdc.gov,http://www.cdc.gov:80/niosh/topics/hazdrug/,20080106231639,20160130025125,20200106063907,deep,TRUE
cdc.gov,http://www.cdc.gov:80/niosh/topics/silica/,20080224155722,20160222235854,20200104051524,deep,TRUE
cdc.gov,http://www.cdc.gov:80/niosh/topics/silica/default.html,20080213200841,20160316093156,20200116132118,deep,TRUE
cdc.gov,http://www.cdc.gov:80/niosh/topics/silica/industry.html,20080306083153,20160114234232,20200111093148,deep,TRUE
cdc.gov,http://www.cdc.gov:80/niosh/topics/silica/other.html,20080306083258,20160307104107,20200207052413,deep,TRUE
cdc.gov,http://www.cdc.gov:80/other/about_cdcgov.html,20080108204034,20160105182520,20200108074122,high,TRUE
cdc.gov,http://www.cdc.gov:80/Other/policies.html,20080105080805,20160117002649,20200101042430,high,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/,20080212075056,20160102013519,20200101042222,high,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/analysis_monitoring/enso_advisory,20080207140237,20160106131750,20200312234055,high,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/analysis_monitoring/enso_advisory/index.shtml,20080212174913,20160102224854,20200222184303,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/analysis_monitoring/ensocycle/enso_cycle.shtml,20080209015904,20160106153609,20200405132036,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/analysis_monitoring/ensostuff/ONI_change.shtml,20080201052811,20160124051740,20200405131813,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/analysis_monitoring/ensostuff/prelude_to_ensofaq.shtml,20080209085344,20160113134613,20200117023248,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/analysis_monitoring/lanina/cold_impacts.shtml,20080212071012,20160201053710,20200216085159,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/analysis_monitoring/ocean/index/heat_content_index.txt,20080302031205,20160111030850,20200101090906,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov/products/archives/short_range/srarc.ind.php,20080223205100,20160119120429,20200101042326,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov/products/Drought/,20080514083818,20160102030814,20200222130048,high,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/precip/CWlink/MJO/climwx.shtml,20080212075107,20160119171720,20200405131602,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/precip/CWlink/MJO/enso.shtml,20080125062301,20160106172834,20200121065711,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/predictions/814day/analog.php,20080823044852,20160110220804,20200101042324,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/predictions/814day/index.old.php,20080210045421,20160119200632,20200101042322,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/predictions/814day/index.php,20080212065117,20160106133505,20200101042318,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/predictions/90day/tools/briefing/unger.pri.php,20080202132841,20160103073513,20200101042353,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/predictions/threats/briefs/hgtP1.html,20080507150532,20160129225015,20200101090845,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/predictions/threats/threats.php,20080210021042,20160113044833,20200101042316,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/wesley/articles/index.html,20080404212514,20160410021210,20200405132508,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/wesley/cdrom/cdrom.html,20080222210448,20160423045002,20200405132457,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/wesley/fast_downloading_grib.html,20080222045224,20160120194322,20200405132259,high,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/wesley/g2ctl.html,20080410073625,20160203123014,20200405132410,high,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/wesley/get_gfs.html,20080220193011,20160128233152,20200405132229,high,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/wesley/ice_prob/index.html,20080101222025,20160423040234,20200117141411,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/wesley/links_grads.html,20080220222106,20160101140114,20200405132422,high,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/wesley/ncep_data/index.html,20080220222112,20160510021917,20200405132334,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/wesley/reading_grib.html,20080102030135,20160527170104,20200125222636,high,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/wesley/reanalysis2,20080212145231,20160109175457,20200405132543,high,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/wesley/reanalysis.html,20080101034951,20160119124206,20200405132155,high,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/wesley/reanalysis2/index.html,20080220001138,20160410015833,20200405132323,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/wesley/spurious_h2o.html,20080101220559,20160423064351,20200405132531,high,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/wesley/tovs_problem/index.html,20080101191210,20160423044433,20200120155633,deep,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/wesley/update_bams.html,20080101234127,20160423061842,20200405132520,high,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/wesley/wgrib2,20080207064121,20160102085957,20200104055157,high,TRUE
noaa.gov,http://www.cpc.ncep.noaa.gov:80/products/wesley/wgrib.html,20080212180507,20160203032808,20200120134439,high,TRUE
doe.gov,http://www.directives.doe.gov:80/,20080129133933,20160308063204,20200206150516,high,FALSE
doi.gov,http://www.doi.gov:80/ethics,20080103203110,20160531180507,20200324225536,high,FALSE
doi.gov,http://www.doi.gov:80/iacb,20080509103113,20160105101132,20200504072456,high,FALSE
noaa.gov,http://www.emc.ncep.noaa.gov:80/gmb/STATS/html/model_changes.html,20080113160013,20160124060431,20200405125855,deep,TRUE
noaa.gov,http://www.emc.ncep.noaa.gov:80/mmb/papers/,20080507121436,20160111115233,20200405125907,high,TRUE
noaa.gov,http://www.emc.ncep.noaa.gov:80/mmb/rreanl,20080126202828,20160218125003,20200405125959,high,TRUE
noaa.gov,http://www.emc.ncep.noaa.gov:80/research/cmb/sst_analysis,20080113160209,20160111190259,20200115124950,high,TRUE
noaa.gov,http://www.esrl.noaa.gov/,20080208191119,20160102030256,20200113233638,high,TRUE
noaa.gov,http://www.esrl.noaa.gov/about/,20080214124401,20160106123017,20200113234313,high,TRUE
noaa.gov,http://www.esrl.noaa.gov/about/jobs.html,20080223114340,20160110231718,20200113234319,high,TRUE
noaa.gov,http://www.esrl.noaa.gov/about/visiting.html,20080222170135,20160119222755,20200113234329,high,TRUE
noaa.gov,http://www.esrl.noaa.gov/csd/,20080101110157,20160110172356,20200107174157,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/csd/assessments/,20080117153655,20160123203209,20200324071202,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/csd/org.html,20080216234949,20160104181948,20200324071144,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/about/aboutgmd.html,20080212212945,20160423153353,20200124210306,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/about/airquality.html,20080223205531,20160305195831,20200124210519,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/about/climate.html,20080223205542,20160129225035,20200124210416,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/about/contacts.html,20080223205610,20160305200147,20200124210345,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/about/links.html,20080228054012,20160208091756,20200124210705,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/about/orgchart.html,20080224041204,20160305195905,20200124210321,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/about/research.html,20080224041210,20160210124156,20200115012439,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/about/stafflist_group.html,20080223210023,20160229015521,20200101153202,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/about/stafflist.html,20080208191129,20160423193533,20200101153157,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/aero,20080223210038,20160107030242,20200124210508,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/aero/index.html,20080704194516,20160322103220,20200124205631,high,TRUE
noaa.gov,http://www.esrl.noaa.gov/gmd/aero/net/,20080509083639,20160208091807,20200124210509,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/aero/net/index.html,20080509124747,20160322102644,20200124205535,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/aero/new.html,20080705151321,20160322103225,20200124205654,high,TRUE
noaa.gov,http://www.esrl.noaa.gov/gmd/aero/science/,20080509063350,20160322103230,20200124210511,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/aggi/,20080125062929,20160116234554,20200102105918,high,TRUE
noaa.gov,http://www.esrl.noaa.gov/gmd/annualconference,20080704214418,20160208091811,20200113234552,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/ccgg,20080206200237,20160119211018,20200101153251,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/ccgg/carbontracker/,20080110041449,20160116195812,20200124205505,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/ccgg/carbontracker/profiles.php,20080105181042,20160129052851,20200124205507,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/ccgg/globalview/,20080110034502,20160208230450,20200124205443,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/ccgg/globalview/ch4/ch4_intro.html,20080312004548,20160304030359,20200124205448,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/ccgg/globalview/co2c13/co2c13_intro.html,20080111034913,20160329144135,20200124205452,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/ccgg/globalview/co2/co2_intro.html,20080111015115,20160111100643,20200124205446,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/ccgg/towers/,20080228142037,20160413032952,20200124205439,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/ccgg/trends/index.html#mlo,20080110034507,20160102021734,20200108182550,deep,FALSE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/dv,20080110034512,20160208091827,20200124210627,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/dv/ftpdata.html,20080125062938,20160117070750,20200124210522,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/dv/ozwv,20081220184344,20160208091831,20200124210606,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/dv/rad/,20081220223433,20160208091836,20200124210613,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/dv/site,20080213074933,20160126143605,20200124210529,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/dv/spo_oz,20080212073148,20160125095253,20200124210518,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/grad/,20080223210059,20160208091856,20200124210512,high,TRUE
noaa.gov,http://www.esrl.noaa.gov/gmd/grad/snomelt.html,20080705134557,20160306192002,20200120032501,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/hats/,20080101192406,20160210124801,20200124210521,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/news/,20080101130018,20160208091901,20200124210639,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/obop/,20080129044712,20160125111916,20200124210537,high,TRUE
noaa.gov,http://www.esrl.noaa.gov/gmd/obop/mlo/,20080126234557,20160101120653,20200124210241,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/obop/smo/,20080127153736,20160102062953,20200124210243,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/obop/spo/,20080214121100,20160123190155,20200124210245,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/obop/spo/livecamera.html,20080209035719,20160106144618,20200124210709,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/obop/thd/,20080127173655,20160102214917,20200124210239,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/odgi,20080106050607,20160102005635,20200124210546,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/ozwv/,20080115041126,20160208091926,20200124210514,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/Photo_Gallery/,20080212172341,20160208091746,20200124210707,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/gmd/publications/,20080224041215,20160208230505,20200124210645,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/news/,20081030021036,20160203092248,20200113234400,high,TRUE
noaa.gov,http://www.esrl.noaa.gov/outreach/,20080223114356,20160125102217,20200113234356,high,TRUE
noaa.gov,http://esrl.noaa.gov/psd/,20080107084157,20160103160151,20200108193928,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/psd/products/,20080222170201,20160111182211,20200130022618,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/psd/products/display/,20080407051510,20160413183838,20200130022623,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/psd/products/forecasts/,20080407095411,20160413183843,20200130022629,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/psd/products/monitor,20080407181506,20160121005558,20200130022626,high,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/psd/products/topics/,20080407095416,20160413191750,20200130022627,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov:80/psd/psd2/coastal/satres/realtime.html,20080101120701,20160106155944,20200130022608,deep,TRUE
noaa.gov,http://www.esrl.noaa.gov/research/,20080207163455,20160112205822,20200113234355,high,TRUE
fema.gov,http://www.fema.gov:80/,20080102175306,20160104150921,20200101043135,high,FALSE
dot.gov,http://www.fhwa.dot.gov:80/environment/,20080221151134,20160101221605,20200401181845,high,TRUE
dot.gov,http://www.fhwa.dot.gov:80/hep,20080107174946,20160120154430,20200130161240,high,TRUE
fed.us,http://www.fs.fed.us:80/ecosystemservices,20080212005507,20160108151241,20200101035600,high,TRUE
fed.us,http://www.fs.fed.us:80/openspace/fote,20080131222103,20160416030627,20200107111350,high,TRUE
fed.us,http://www.fs.fed.us:80/recreation/,20080201083722,20160104190019,20200208052747,high,TRUE
fws.gov,http://www.fws.gov:80/,20080102064926,20160101040249,20200101075718,high,TRUE
fws.gov,http://www.fws.gov:80/midwest/endangered/birds/Kirtland/kiwafctsht.html,20081012115051,20160202131453,20201021185518,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/endangered/fishes/neosh_fc.html,20080516033827,20160304131740,20201016173855,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/endangered/fishes/ozkcf_fc.html,20080516034819,20160110114118,20200906195140,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/endangered/fishes/sciot_fc.html,20080516033935,20160501181508,20201023033943,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/Endangered/insects/hed/hins_fct.html,20080206204717,20160118232511,20200610160144,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/Endangered/insects/kbb/ft_mccoy.html,20080315030323,20160324103033,20200918142210,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/Endangered/insects/kbb/index.html,20080224001329,20160111063929,20200118042953,deep,TRUE
fws.gov,http://www.fws.gov:80/midwest/Endangered/insects/kbb/karnerbl.html,20080315030328,20160126165818,20200918133250,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/Endangered/insects/kbb/kbb_fact.html,20080219073932,20160115200827,20200116231817,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/Endangered/insects/kbb/kbbhcpfs.html,20080314175702,20160324101736,20200918142622,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/Endangered/insects/kbb/kbbhcp.html,20080313220943,20160215005503,20200206000549,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/Endangered/insects/kbb/kbbhcpqa.html,20080313222310,20160313083717,20200918141014,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/endangered/insects/kbb/kbbRecPlan.html,20080315030333,20160205182556,20200206000547,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/Endangered/insects/kbb/lupine.html,20080315030343,20160116024822,20200120212559,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/Endangered/insects/kbb/savanna.html,20080315030356,20160302153129,20200918144853,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/endangered/lists/candidat.html,20080107002733,20160107180139,20200808034719,deep,TRUE
fws.gov,http://www.fws.gov:80/midwest/endangered/lists/cty_indx.html,20080107002738,20160111071210,20200430193829,deep,TRUE
fws.gov,http://www.fws.gov:80/midwest/endangered/lists/indiana-spp.html,20080315030417,20160131125910,20201021083250,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/endangered/lists/michigan-cty.html,20080315030433,20160111080131,20201106232432,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/endangered/lists/michigan-spp.html,20080315030438,20160111061609,20201023121604,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/endangered/lists/minnesot-cty.html,20080315030443,20160308020553,20200810083615,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/endangered/lists/minnesot-spp.html,20080219075441,20160220051329,20201021044638,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/endangered/lists/missouri-spp.html,20080315030458,20160324155036,20201023073904,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/endangered/lists/ohio-spp.html,20080315030508,20160116013419,20200221160746,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/endangered/lists/wisc-spp.html,20080313220948,20160128151333,20200805230152,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/Endangered/permits/enhancement/ccaa/index.html,20081226041230,20160118113438,20201020194438,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/Endangered/permits/enhancement/sha/index.html,20081226041505,20160118133638,20201019214735,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/Endangered/permits/hcp/hcp_contents.html,20080516000523,20160120174746,20201024235144,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/Endangered/permits/hcp/hcp_develop.html,20080516012056,20160120173750,20201030162153,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/Endangered/permits/hcp/hcp_faqs.html,20080516011408,20160120173739,20201023170044,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/Endangered/permits/hcp/hcp_outline.html,20080516012326,20160120173754,20201023165621,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/Endangered/permits/hcp/hcp_readings.html,20080516011601,20160120172955,20201023051039,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/Endangered/permits/hcp/hcp_required.html,20080516011447,20160120173800,20201031081304,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/Endangered/permits/hcp/hcp_tools.html,20080724045544,20160120175247,20201024184851,deep,FALSE
fws.gov,http://www.fws.gov:80/duckstamps/federal/sales/sales.htm,20080217212938,20160422093624,20200919070230,deep,FALSE
fws.gov,http://www.fws.gov:80/duckstamps/federal/stamps/fedimages.htm,20080118035128,20160117000401,20200815161055,deep,FALSE
fws.gov,http://www.fws.gov:80/duckstamps/Info/Stamps/stampinfo.htm,20080118032518,20160114225113,20201020230020,deep,FALSE
fws.gov,http://www.fws.gov:80/educators/educators.html,20080106062540,20160119002650,20200122012505,high,TRUE
fws.gov,http://www.fws.gov:80/Endangered/education/index.html,20080117111511,20160126165601,20200115230208,high,TRUE
fws.gov,http://www.fws.gov:80/endangered/grants/,20080213033224,20160131132554,20200122012658,high,TRUE
fws.gov,http://www.fws.gov:80/Endangered/grants/index.html,20080207040307,20160115214255,20200122012545,high,TRUE
fws.gov,http://www.fws.gov:80/Endangered/index.html,20080211192705,20160106103921,20200101184742,high,TRUE
fws.gov,http://www.fws.gov:80/fisheries/,20080118043340,20160115125525,20200106014603,high,TRUE
fws.gov,http://www.fws.gov:80/help/about_us.html,20080213050713,20160110200634,20200116035431,high,TRUE
fws.gov,http://www.fws.gov:80/help/disclaimer.html,20080127130736,20160110202322,20200103184244,high,TRUE
fws.gov,http://www.fws.gov:80/index.html,20080113181122,20160116191719,20200104032023,high,TRUE
fws.gov,http://www.fws.gov:80/international,20080118041217,20160106110624,20200122012550,high,TRUE
fws.gov,http://www.fws.gov/laws/lawsdigest/esact.html,20080118041247,20160105041828,20200122012656,high,TRUE
fws.gov,http://www.fws.gov:80/midwest/endangered/,20080115093831,20160102185207,20200122012616,high,TRUE
fws.gov,http://www.fws.gov:80/midwest/endangered/birds/Kirtland/index.html,20081011043257,20160120175119,20200516122318,deep,TRUE
fws.gov,http://www.fws.gov:80/midwest/endangered/fishes/index.html,20080207064636,20160107125738,20200430161240,deep,TRUE
fws.gov,http://www.fws.gov:80/midwest/endangered/index.html,20080107002722,20160107155707,20200501040157,high,TRUE
fws.gov,http://www.fws.gov/midwest/endangered/insects/hed/index.html,20080906105338,20160120175129,20200123180840,deep,FALSE
fws.gov,http://www.fws.gov/midwest/Endangered/lists/illinois-spp.html,20080315030407,20160120043520,20200123180201,deep,FALSE
fws.gov,http://www.fws.gov/midwest/Endangered/lists/iowa_cty.html,20080315030423,20160121134133,20200922214620,deep,FALSE
fws.gov,http://www.fws.gov/midwest/Endangered/lists/iowa_spp.html,20080315030428,20160120172822,20201023032245,deep,FALSE
fws.gov,http://www.fws.gov/midwest/Endangered/permits/hcp/hcp_wofactsheet.html,20080515211853,20160116012146,20201028104829,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/Endangered/permits/hcp/index.html,20080202060046,20160116010932,20200430172404,deep,TRUE
fws.gov,http://www.fws.gov/midwest/endangered/permits/index.html,20080107002748,20160111071704,20200430165144,deep,FALSE
fws.gov,http://www.fws.gov:80/midwest/endangered/section7/index.html,20080107002758,20160105034131,20200329034619,deep,TRUE
fws.gov,http://www.fws.gov:80/midwest/endangered/section7/s7process/index.html,20080209045535,20160103090039,20200918181608,deep,TRUE
fws.gov,http://www.fws.gov:80/nativeamerican/,20080109081149,20160107003115,20200328203134,high,TRUE
fws.gov,http://www.fws.gov/nativeamerican/grants.html,20080725171714,20160303215604,20200204033915,high,TRUE
